Raion;Obekt;Sdacha;Etajnosty;Tip;Lest;Obekt;Etaj;S_obshch;S_zhil;S_kukh;S_Komnaty;Otdelka;S\u;Balk;TCena;za_m2;Baz_tcena;Prodavetc;Obnovleno,,,
Nevskii;Prinevskii;III kv. 2020;6-23;K/M;1;1K;17;37.78;12.46;14.27;12.46;P/Kl;S;B;3476446;92018;4248730;TCDS;18.06.2019,,,
Nevskii;Prinevskii;III kv. 2020;6-23;K/M;1;1K;18;37.78;12.46;14.27;12.46;P/Kl;S;B;3476446;3476446;3476446;TCDS;18.06.2019,,,
Nevskii;Prinevskii;III kv. 2020;6-23;K/M;1;1K;16;40.46;12.87;13.95;12.87;P/Kl;R;B;3966155;98027;4778500;TCDS;18.06.2019,,,
Nevskii;Prinevskii;III kv. 2020;6-23;K/M;1;1K;17;40.46;12.87;13.95;12.87;P/Kl;R;B;3966155;3966155;3966155;TCDS;18.06.2019,,,
Nevskii;Prinevskii;III kv. 2020;6-23;K/M;1;1K;18;41.16;12.87;14.65;12.87;P/Kl;R;B;4039216;4039216;4039216;TCDS;18.06.2019,,,
Nevskii;Prinevskii;III kv. 2020;6-23;K/M;2;1K;15;30.63;12.56;8.14;12.56;P/Kl;S;B;3021852;3021852;3021852;TCDS;18.06.2019,,,
Nevskii;Prinevskii;III kv. 2020;6-23;K/M;2;1K;15;30.63;12.56;8.14;12.56;P/Kl;S;B;3115011;3115011;3115011;TCDS;18.06.2019,,,
Nevskii;Prinevskii;III kv. 2020;6-23;K/M;2;1K;17;30.63;12.56;8.14;12.56;P/Kl;S;B;3021852;3021852;3021852;TCDS;18.06.2019,,,
Nevskii;Prinevskii;III kv. 2020;6-23;K/M;2;1K;18;30.63;12.56;8.14;12.56;P/Kl;S;B;3031786;3031786;3031786;TCDS;18.06.2019,,,
Nevskii;Prinevskii;III kv. 2020;6-23;K/M;2;1K;18;30.63;12.56;8.14;12.56;P/Kl;S;B;3021852;98657;3640785;TCDS;18.06.2019,,,
Nevskii;Prinevskii;III kv. 2020;6-23;K/M;2;1K;18;30.63;12.56;8.14;12.56;P/Kl;S;B;3115011;101698;3753025;TCDS;18.06.2019,,,
Nevskii;Prinevskii;III kv. 2020;6-23;K/M;2;1K;19;30.63;12.56;8.14;12.56;P/Kl;S;B;3103366;101318;3738995;TCDS;18.06.2019,,,
Nevskii;Prinevskii;III kv. 2020;6-23;K/M;2;1K;9;30.94;12.5;8.58;12.5;P/Kl;S;B;3137651;3137651;3137651;TCDS;18.06.2019,,,
Primorskii;Orlovskii park;III kv. 2020;12;MN;1;1K;12;34.3;12.3;10.9;12.3;CHist;S;L;3241350;94500;3241350;PIK;18.06.2019,,,
Primorskii;Orlovskii park;III kv. 2020;12;MN;1;1K;7;34.3;12.3;10.9;12.3;CHist;S;L;3227630;94100;3227630;PIK;18.06.2019,,,
Primorskii;Orlovskii park;III kv. 2020;12;MN;1;1K;9;34.3;12.3;10.9;12.3;CHist;S;L;3248210;94700;3248210;PIK;18.06.2019,,,
Primorskii;Orlovskii park;III kv. 2020;12;MN;1;1K;10;36.1;13.9;10.9;13.9;CHist;S;L;3429500;95000;3429500;PIK;18.06.2019,,,
Primorskii;Orlovskii park;III kv. 2020;12;MN;1;1K;8;36.1;13.9;10.9;13.9;CHist;S;L;3415060;94600;3415060;PIK;18.06.2019,,,
Primorskii;Orlovskii park;III kv. 2020;12;MN;2;1K;8;35.7;11.2;14;11.2;CHist;S;L;3741360;104800;3741360;PIK;18.06.2019,,,
Primorskii;Orlovskii park;III kv. 2020;12;MN;2;1K;10;36.1;13.9;10.9;13.9;CHist;S;L;3429500;95000;3429500;PIK;18.06.2019,,,
Primorskii;Orlovskii park;III kv. 2020;12;MN;2;1K;11;36.1;13.9;10.9;13.9;CHist;S;L;3422280;94800;3422280;PIK;18.06.2019,,,
Primorskii;Orlovskii park;III kv. 2020;12;MN;2;1K;5;36.1;13.9;10.9;13.9;CHist;S;L;3324810;92100;3324810;PIK;18.06.2019,,,
Primorskii;Orlovskii park;III kv. 2020;12;MN;2;1K;5;36.1;13.9;10.9;13.9;CHist;S;L;3324810;92100;3324810;PIK;18.06.2019,,,
Primorskii;Orlovskii park;III kv. 2020;12;MN;2;1K;7;36.1;13.9;10.9;13.9;CHist;S;L;3397010;94100;3397010;PIK;18.06.2019,,,
Primorskii;Orlovskii park;III kv. 2020;12;MN;2;1K;8;36.1;13.9;10.9;13.9;CHist;S;L;3415060;94600;3415060;PIK;18.06.2019,,,
Primorskii;Orlovskii park;III kv. 2020;12;MN;3;1K;11;32.5;11;11.2;11;CHist;S;L;3129750;96300;3129750;PIK;18.06.2019,,,
Primorskii;Orlovskii park;III kv. 2020;12;MN;3;1K;9;32.5;11;11.2;11;CHist;S;L;3126500;96200;3126500;PIK;18.06.2019,,,
Primorskii;Orlovskii park;III kv. 2020;12;MN;3;1K;10;34.2;11.2;12.4;11.2;CHist;S;L;3413160;99800;3413160;PIK;18.06.2019,,,
Primorskii;Orlovskii park;III kv. 2020;12;MN;4;1K;12;35.7;11.2;14;11.2;CHist;S;L;3666390;102700;3666390;PIK;18.06.2019,,,
Primorskii;Orlovskii park;III kv. 2020;12;MN;4;1K;9;35.7;11.2;14;11.2;CHist;S;L;3673530;102900;3673530;PIK;18.06.2019,,,
Primorskii;Orlovskii park;III kv. 2020;12;MN;4;1K;12;36.1;13.9;10.9;13.9;CHist;S;L;3411450;94500;3411450;PIK;18.06.2019,,,
Primorskii;Orlovskii park;III kv. 2020;12;MN;4;1K;12;36.1;13.9;10.9;13.9;CHist;S;L;3411450;94500;3411450;PIK;18.06.2019,,,
Primorskii;Orlovskii park;III kv. 2020;12;MN;4;1K;5;36.1;13.9;10.9;13.9;CHist;S;L;3324810;92100;3324810;PIK;18.06.2019,,,
Primorskii;Orlovskii park;III kv. 2020;12;MN;4;1K;5;36.1;13.9;10.9;13.9;CHist;S;L;3324810;92100;3324810;PIK;18.06.2019,,,
Primorskii;Orlovskii park;III kv. 2020;12;MN;4;1K;7;36.1;13.9;10.9;13.9;CHist;S;L;3397010;94100;3397010;PIK;18.06.2019,,,
Primorskii;Orlovskii park;III kv. 2020;12;MN;4;1K;7;36.1;13.9;10.9;13.9;CHist;S;L;3397010;94100;3397010;PIK;18.06.2019,,,
Primorskii;Orlovskii park;III kv. 2020;12;MN;4;1K;9;36.1;13.9;10.9;13.9;CHist;S;L;3418670;94700;3418670;PIK;18.06.2019,,,
Primorskii;Orlovskii park;III kv. 2020;12;MN;4;1K;9;36.1;13.9;10.9;13.9;CHist;S;L;3418670;94700;3418670;PIK;18.06.2019,,,
Primorskii;Orlovskii park;III kv. 2020;12;MN;5;1K;12;36.1;13.9;10.9;13.9;CHist;S;L;3411450;94500;3411450;PIK;18.06.2019,,,
Primorskii;Orlovskii park;III kv. 2020;12;MN;5;1K;6;36.1;13.9;10.9;13.9;CHist;S;L;3360910;93100;3360910;PIK;18.06.2019,,,
Primorskii;Orlovskii park;III kv. 2020;12;MN;5;1K;9;36.1;13.9;10.9;13.9;CHist;S;L;3418670;94700;3418670;PIK;18.06.2019,,,
Primorskii;Orlovskii park;III kv. 2020;12;MN;6;1K;11;34.2;11.2;12.6;11.2;CHist;S;L;3286620;96100;3286620;PIK;18.06.2019,,,
Primorskii;Orlovskii park;III kv. 2020;12;MN;6;1K;11;34.2;11.2;12.6;11.2;CHist;S;L;3334500;97500;3334500;PIK;18.06.2019,,,
Primorskii;Orlovskii park;III kv. 2020;12;MN;6;1K;7;34.2;11.2;12.6;11.2;CHist;S;L;3262680;95400;3262680;PIK;18.06.2019,,,
Primorskii;Orlovskii park;III kv. 2020;12;MN;6;1K;8;34.2;11.2;12.6;11.2;CHist;S;L;3327660;97300;3327660;PIK;18.06.2019,,,
Primorskii;Orlovskii park;III kv. 2020;12;MN;6;1K;9;34.2;11.2;12.6;11.2;CHist;S;L;3283200;96000;3283200;PIK;18.06.2019,,,
Primorskii;Orlovskii park;III kv. 2020;12;MN;6;1K;11;38.8;15.2;11;15.2;CHist;S;L;3759720;96900;3759720;PIK;18.06.2019,,,
Primorskii;Orlovskii park;III kv. 2020;12;MN;6;1K;12;38.8;15.2;11;15.2;CHist;S;L;3868360;99700;3868360;PIK;18.06.2019,,,
Primorskii;Orlovskii park;III kv. 2020;12;MN;6;1K;6;38.8;15.2;11;15.2;CHist;S;L;3825680;98600;3825680;PIK;18.06.2019,,,
Primorskii;Orlovskii park;III kv. 2020;12;MN;6;1K;8;38.8;15.2;11;15.2;CHist;S;L;3763600;97000;3763600;PIK;18.06.2019,,,
Primorskii;Orlovskii park;III kv. 2020;12;MN;7;1K;11;32.4;11.2;11.7;11.2;CHist;S;L;3376080;104200;3376080;PIK;18.06.2019,,,
Primorskii;Orlovskii park;III kv. 2020;12;MN;7;1K;12;32.4;11.2;11.7;11.2;CHist;S;L;3272400;101000;3272400;PIK;18.06.2019,,,
Primorskii;Orlovskii park;III kv. 2020;12;MN;7;1K;6;32.4;11.2;11.7;11.2;CHist;S;L;3227040;99600;3227040;PIK;18.06.2019,,,
Primorskii;Orlovskii park;III kv. 2020;12;MN;7;1K;12;32.5;11;11.2;11;CHist;S;L;3178500;97800;3178500;PIK;18.06.2019,,,
Primorskii;Orlovskii park;III kv. 2020;12;MN;7;1K;7;32.5;11;11.2;11;CHist;S;L;3165500;97400;3165500;PIK;18.06.2019,,,
Primorskii;Orlovskii park;III kv. 2020;12;MN;7;1K;9;32.5;11;11.2;11;CHist;S;L;3185000;98000;3185000;PIK;18.06.2019,,,
Primorskii;Orlovskii park;III kv. 2020;12;MN;7;1K;1;34.2;11.2;17.2;11.2;CHist;S;L;3142980;91900;3142980;PIK;18.06.2019,,,
Primorskii;Orlovskii park;III kv. 2020;12;MN;7;1K;11;34.2;11.2;12.6;11.2;CHist;S;-;3286620;96100;3286620;PIK;18.06.2019,,,
Primorskii;Orlovskii park;III kv. 2020;12;MN;7;1K;6;34.2;11.2;17.2;11.2;CHist;S;-;3228480;94400;3228480;PIK;18.06.2019,,,
Primorskii;Orlovskii park;III kv. 2020;12;MN;7;1K;10;38.7;11.2;17.2;11.2;CHist;S;L;4257000;110000;4257000;PIK;18.06.2019,,,
Primorskii;Orlovskii park;III kv. 2020;12;MN;7;1K;12;38.8;15.2;11;15.2;CHist;S;L;3852840;99300;3852840;PIK;18.06.2019,,,
Primorskii;SHuvalovskii;III kv. 2020;25;PN;1;1K;3;36.66;12.93;8.29;12.93;P/Kl;S;L;3922620;107000;4561237;LSR-Nedvizh...;18.06.2019,,,
Primorskii;SHuvalovskii;III kv. 2020;25;PN;1;1K;4;36.66;12.93;8.29;12.93;P/Kl;S;L;3922620;107000;4561237;LSR-Nedvizh...;18.06.2019,,,
Primorskii;SHuvalovskii;III kv. 2020;25;pn;1;1K;6;36.66;12.93;8.29;12.93;P/Kl;S;L;3940950;107500;4582500;LSR-Nedvizh...;18.06.2019,,,
Primorskii;SHuvalovskii;III kv. 2020;25;pn;1;1K;8;36.66;12.93;8.29;12.93;P/Kl;S;L;3940950;107500;4582500;LSR-Nedvizh...;18.06.2019,,,
Primorskii;SHuvalovskii;III kv. 2020;25;pn;1;1K;19;37.04;13.41;8.27;13.41;P/Kl;S;L;3981800;107500;4630000;LSR-Nedvizh...;18.06.2019,,,
Primorskii;SHuvalovskii;III kv. 2020;25;pn;1;1K;25;37.04;13.41;8.27;13.41;P/Kl;S;L;3944760;106500;4586663;LSR-Nedvizh...;18.06.2019,,,
Primorskii;SHuvalovskii;III kv. 2020;25;pn;1;1K;1;37.1;14.8;10.09;14.8;P/Kl;S;-;3951150;106500;4594093;LSR-Nedvizh...;18.06.2019,,,
Primorskii;SHuvalovskii;III kv. 2020;25;pn;1;1K;20;37.14;13.41;8.27;13.41;P/Kl;S;L;3973980;107000;4620959;LSR-Nedvizh...;18.06.2019,,,
Primorskii;SHuvalovskii;III kv. 2020;25;pn;1;1K;21;37.14;13.41;8.27;13.41;P/Kl;S;L;3973980;107000;4620959;LSR-Nedvizh...;18.06.2019,,,
Primorskii;SHuvalovskii;III kv. 2020;25;pn;1;1K;22;37.14;13.41;8.27;13.41;P/Kl;S;L;3973980;107000;4620959;LSR-Nedvizh...;18.06.2019,,,
Primorskii;SHuvalovskii;III kv. 2020;25;pn;1;1K;23;37.14;13.41;8.27;13.41;P/Kl;S;L;3973980;107000;4620959;LSR-Nedvizh...;18.06.2019,,,
Primorskii;SHuvalovskii;III kv. 2020;25;pn;1;1K;24;37.14;13.41;8.27;13.41;P/Kl;S;L;3973980;107000;4620959;LSR-Nedvizh...;18.06.2019,,,
Primorskii;SHuvalovskii;III kv. 2020;25;pn;1;1K;9;37.16;13.09;8.4;13.09;P/Kl;S;L;4013280;108000;4666553;LSR-Nedvizh...;18.06.2019,,,
Primorskii;SHuvalovskii;III kv. 2020;25;pn;1;1K;2;37.18;15.71;8.38;15.71;P/Kl;S;L;3978260;107000;4625936;LSR-Nedvizh...;18.06.2019,,,
Primorskii;SHuvalovskii;III kv. 2020;25;pn;1;1K;3;37.18;15.71;8.08;15.71;P/Kl;S;L;3978260;107000;4625936;LSR-Nedvizh...;18.06.2019,,,
Primorskii;SHuvalovskii;III kv. 2020;25;pn;1;1K;5;37.18;15.71;8.08;15.71;P/Kl;S;L;3978260;107000;4625936;LSR-Nedvizh...;18.06.2019,,,
Primorskii;SHuvalovskii;III kv. 2020;25;pn;1;1K;6;37.18;15.71;8.08;15.71;P/Kl;S;L;3996850;107500;4647500;LSR-Nedvizh...;18.06.2019,,,
Primorskii;SHuvalovskii;III kv. 2020;25;pn;1;1K;7;37.18;15.71;8.08;15.71;P/Kl;S;L;3996850;107500;4647500;LSR-Nedvizh...;18.06.2019,,,
Primorskii;SHuvalovskii;III kv. 2020;25;pn;1;1K;8;37.18;15.71;8.08;15.71;P/Kl;S;L;3996850;107500;4647500;LSR-Nedvizh...;18.06.2019,,,
Primorskii;SHuvalovskii;III kv. 2020;25;pn;1;1K;19;37.39;15.91;8.03;15.91;P/Kl;S;L;4019425;107500;4673750;LSR-Nedvizh...;18.06.2019,,,
Primorskii;SHuvalovskii;III kv. 2020;25;pn;1;1K;25;37.39;15.91;8.02;15.91;P/Kl;S;L;3982035;106500;4630004;LSR-Nedvizh...;18.06.2019,,,
Primorskii;SHuvalovskii;III kv. 2020;25;pn;1;1K;25;37.39;15.91;8.02;15.91;P/Kl;S;L;3982035;106500;4630004;LSR-Nedvizh...;18.06.2019,,,
Primorskii;SHuvalovskii;III kv. 2020;25;pn;1;1K;20;37.49;15.91;8.02;15.91;P/Kl;S;L;4011430;107000;4664506;LSR-Nedvizh...;18.06.2019,,,
Primorskii;SHuvalovskii;III kv. 2020;25;pn;1;1K;21;37.49;15.91;8.02;15.91;P/Kl;S;L;4011430;107000;4664506;LSR-Nedvizh...;18.06.2019,,,
Primorskii;SHuvalovskii;III kv. 2020;25;pn;1;1K;22;37.49;15.91;8.02;15.91;P/Kl;S;L;4011430;107000;4664506;LSR-Nedvizh...;18.06.2019,,,
Primorskii;SHuvalovskii;III kv. 2020;25;pn;1;1K;24;37.49;15.91;8.02;15.91;P/Kl;S;L;4011430;107000;4664506;LSR-Nedvizh...;18.06.2019,,,
Primorskii;SHuvalovskii;III kv. 2020;25;pn;1;1K;10;37.54;13.41;8.8;13.41;P/Kl;S;L;4054320;108000;4714273;LSR-Nedvizh...;18.06.2019,,,
Primorskii;SHuvalovskii;III kv. 2020;25;pn;1;1K;12;37.54;13.41;8.8;13.41;P/Kl;S;L;4054320;108000;4714273;LSR-Nedvizh...;18.06.2019,,,
Primorskii;SHuvalovskii;III kv. 2020;25;pn;1;1K;13;37.54;13.41;8.8;13.41;P/Kl;S;L;4054320;108000;4714273;LSR-Nedvizh...;18.06.2019,,,
Primorskii;SHuvalovskii;III kv. 2020;25;pn;1;1K;14;37.54;13.41;8.8;13.41;P/Kl;S;L;4054320;108000;4714273;LSR-Nedvizh...;18.06.2019,,,
Primorskii;SHuvalovskii;III kv. 2020;25;pn;1;1K;15;37.54;13.41;8.8;13.41;P/Kl;S;L;4054320;108000;4714273;LSR-Nedvizh...;18.06.2019,,,
Primorskii;SHuvalovskii;III kv. 2020;25;pn;1;1K;16;37.54;13.41;8.8;13.41;P/Kl;S;L;4035550;107500;4692500;LSR-Nedvizh...;18.06.2019,,,
Primorskii;SHuvalovskii;III kv. 2020;25;pn;1;1K;18;37.54;13.41;8.8;13.41;P/Kl;S;L;4035550;107500;4692500;LSR-Nedvizh...;18.06.2019,,,
Primorskii;SHuvalovskii;III kv. 2020;25;pn;1;1K;11;37.62;15.91;8.14;15.91;P/Kl;S;L;4062960;108000;4724320;LSR-Nedvizh...;18.06.2019,,,
Primorskii;SHuvalovskii;III kv. 2020;25;pn;1;1K;12;37.62;15.91;8.14;15.91;P/Kl;S;L;4062960;108000;4724320;LSR-Nedvizh...;18.06.2019,,,
Primorskii;SHuvalovskii;III kv. 2020;25;pn;1;1K;13;37.62;15.91;8.14;15.91;P/Kl;S;L;4062960;108000;4724320;LSR-Nedvizh...;18.06.2019,,,
Primorskii;SHuvalovskii;III kv. 2020;25;pn;1;1K;13;37.62;15.91;8.14;15.91;P/Kl;S;L;4062960;108000;4724320;LSR-Nedvizh...;18.06.2019,,,
Primorskii;SHuvalovskii;III kv. 2020;25;pn;1;1K;14;37.62;15.91;8.14;15.91;P/Kl;S;L;4062960;108000;4724320;LSR-Nedvizh...;18.06.2019,,,
Primorskii;SHuvalovskii;III kv. 2020;25;pn;1;1K;14;37.62;15.91;8.14;15.91;P/Kl;S;L;4062960;108000;4724320;LSR-Nedvizh...;18.06.2019,,,
Primorskii;SHuvalovskii;III kv. 2020;25;pn;1;1K;15;37.62;15.91;8.14;15.91;P/Kl;S;L;4062960;108000;4724320;LSR-Nedvizh...;18.06.2019,,,
Primorskii;SHuvalovskii;III kv. 2020;25;pn;1;1K;15;37.62;15.91;8.14;15.91;P/Kl;S;L;4062960;108000;4724320;LSR-Nedvizh...;18.06.2019,,,
Primorskii;SHuvalovskii;III kv. 2020;25;pn;1;1K;16;37.62;15.91;8.14;15.91;P/Kl;S;L;4044150;107500;4702500;LSR-Nedvizh...;18.06.2019,,,
Primorskii;SHuvalovskii;III kv. 2020;25;pn;1;1K;16;37.62;15.91;8.14;15.91;P/Kl;S;L;4044150;107500;4702500;LSR-Nedvizh...;18.06.2019,,,
Primorskii;SHuvalovskii;III kv. 2020;25;pn;1;1K;17;37.62;15.91;8.14;15.91;P/Kl;S;L;4044150;107500;4702500;LSR-Nedvizh...;18.06.2019,,,
Primorskii;SHuvalovskii;III kv. 2020;25;pn;1;1K;9;37.62;15.91;8.14;15.91;P/Kl;S;L;4062960;108000;4724320;LSR-Nedvizh...;18.06.2019,,,
Primorskii;SHuvalovskii;III kv. 2020;25;pn;1;1K;3;37.88;15.71;8.48;15.71;P/Kl;S;L;4034220;106500;4690680;LSR-Nedvizh...;18.06.2019,,,
Primorskii;SHuvalovskii;III kv. 2020;25;pn;1;1K;4;37.88;15.71;8.48;15.71;P/Kl;S;L;4034220;106500;4690680;LSR-Nedvizh...;18.06.2019,,,
Primorskii;SHuvalovskii;III kv. 2020;25;pn;1;1K;5;37.88;15.71;8.48;15.71;P/Kl;S;L;4034220;106500;4690680;LSR-Nedvizh...;18.06.2019,,,
Pushkinskii;INKERI;III kv. 2020;5;pn;1;1K;2;33.41;14.04;11.85;14.04;CHern;S;B;3539121;105930;3932357;IUIT;18.06.2019,,,
Pushkinskii;INKERI;III kv. 2020;5;pn;1;1K;3;33.41;14.04;11.85;14.04;CHern;S;B;3593246;107550;3992495;IUIT;18.06.2019,,,
Pushkinskii;INKERI;III kv. 2020;5;pn;1;1K;4;33.41;14.04;11.85;14.04;CHern;S;B;3644363;109080;4049292;IUIT;18.06.2019,,,
Pushkinskii;INKERI;III kv. 2020;5;pn;1;1K;5;33.41;14.04;11.85;14.04;CHern;S;B;3869880;115830;4299867;IUIT;18.06.2019,,,
Pushkinskii;INKERI;III kv. 2020;5;pn;1;1K;2;33.98;14.94;11.62;14.94;CHern;S;B;3578094;105300;3975660;IUIT;18.06.2019,,,
Pushkinskii;INKERI;III kv. 2020;5;pn;1;1K;3;33.98;14.94;11.62;14.94;CHern;S;B;3630083;106830;4033426;IUIT;18.06.2019,,,
Pushkinskii;INKERI;III kv. 2020;5;pn;1;1K;4;33.98;14.94;11.62;14.94;CHern;S;B;3685131;108450;4094590;IUIT;18.06.2019,,,
Pushkinskii;INKERI;III kv. 2020;5;pn;1;1K;5;33.98;14.94;11.62;14.94;CHern;S;B;3911438;115110;4346042;IUIT;18.06.2019,,,
Pushkinskii;INKERI;III kv. 2020;5;pn;1;1K;1;34.27;14.94;11.62;14.94;CHern;S;B;3380393;98640;3755992;IUIT;18.06.2019,,,
Pushkinskii;INKERI;III kv. 2020;5;pn;1;1K;2;34.84;15.52;11.62;15.52;CHern;S;B;3634160;104310;4037956;IUIT;18.06.2019,,,
Pushkinskii;INKERI;III kv. 2020;5;pn;1;1K;4;34.84;15.52;11.62;15.52;CHern;S;B;3743906;107460;4159896;IUIT;18.06.2019,,,
Pushkinskii;INKERI;III kv. 2020;5;pn;1;1K;5;34.84;15.52;11.62;15.52;CHern;S;B;3972805;114030;4414228;IUIT;18.06.2019,,,
Pushkinskii;INKERI;III kv. 2020;5;pn;1;1K;2;36.2;13.57;11.79;13.57;CHern;S;B;3945438;108990;4383820;IUIT;18.06.2019,,,
Pushkinskii;INKERI;III kv. 2020;5;pn;1;1K;3;36.2;13.57;11.79;13.57;CHern;S;B;4004082;110610;4448980;IUIT;18.06.2019,,,
Pushkinskii;INKERI;III kv. 2020;5;pn;1;1K;4;36.2;13.57;11.79;13.57;CHern;S;B;4062726;112230;4514140;IUIT;18.06.2019,,,
Pushkinskii;INKERI;III kv. 2020;5;pn;1;1K;5;36.2;13.57;11.79;13.57;CHern;S;B;4313592;119160;4792880;IUIT;18.06.2019,,,
Pushkinskii;INKERI;III kv. 2020;5;pn;1;1K;1;36.46;13.57;12.05;13.57;CHern;S;B;3724389;102150;4138210;IUIT;18.06.2019,,,
Pushkinskii;INKERI;III kv. 2020;5;pn;1;1K;2;38.5;11.28;19.71;11.28;CHern;S;B;4296600;111600;4774000;IUIT;18.06.2019,,,
Pushkinskii;INKERI;III kv. 2020;5;pn;1;1K;2;38.5;11.28;19.71;11.28;CHern;S;B;4296600;111600;4774000;IUIT;18.06.2019,,,
Pushkinskii;INKERI;III kv. 2020;5;pn;1;1K;3;38.5;11.28;19.71;11.28;CHern;S;B;4362435;113310;4847150;IUIT;18.06.2019,,,
Pushkinskii;INKERI;III kv. 2020;5;pn;1;1K;3;38.5;11.28;19.71;11.28;CHern;S;B;4362435;113310;4847150;IUIT;18.06.2019,,,
Pushkinskii;INKERI;III kv. 2020;5;pn;1;1K;4;38.5;11.28;19.71;11.28;CHern;S;B;4424805;114930;4916450;IUIT;18.06.2019,,,
Pushkinskii;INKERI;III kv. 2020;5;pn;1;1K;4;38.5;11.28;19.71;11.28;CHern;S;B;4424805;114930;4916450;IUIT;18.06.2019,,,
Pushkinskii;INKERI;III kv. 2020;5;pn;1;1K;5;38.5;11.28;19.71;11.28;CHern;S;B;4559940;118440;5066600;IUIT;18.06.2019,,,
Pushkinskii;INKERI;III kv. 2020;5;pn;1;1K;1;38.88;11.28;19.71;11.28;CHern;S;B;3989088;102600;4432320;IUIT;18.06.2019,,,
Pushkinskii;INKERI;III kv. 2020;5;pn;1;1K;1;38.89;11.28;19.71;11.28;CHern;S;B;3993614;102690;4437349;IUIT;18.06.2019,,,
Pushkinskii;INKERI;III kv. 2020;5;pn;1;1K;2;39.62;12.77;20.3;12.77;CHern;S;B;4100670;103500;4556300;IUIT;18.06.2019,,,
Pushkinskii;INKERI;III kv. 2020;5;pn;1;1K;3;39.62;12.77;20.3;12.77;CHern;S;B;4161289;105030;4623654;IUIT;18.06.2019,,,
Pushkinskii;INKERI;III kv. 2020;5;pn;1;1K;4;39.62;12.77;20.3;12.77;CHern;S;B;4221907;106560;4691008;IUIT;18.06.2019,,,
Pushkinskii;INKERI;III kv. 2020;5;pn;1;1K;5;39.62;12.77;20.3;12.77;CHern;S;B;4482211;113130;4980234;IUIT;18.06.2019,,,
Pushkinskii;INKERI;III kv. 2020;5;pn;1;1K;1;39.91;12.77;20.3;12.77;CHern;S;B;3868476;96930;4298307;IUIT;18.06.2019,,,
Pushkinskii;EkspoGrad;III kv. 2020;4;K/M;E;1K;1;37;18;10.2;18;P/CHist;S;B;3249400;87822;3394200;VITA;17.06.2019,,,
Pushkinskii;EkspoGrad;III kv. 2020;4;K/M;E;1K;4;37;18;10.2;18;P/CHist;S;B;3285600;88800;3430400;VITA;17.06.2019,,,
Pushkinskii;EkspoGrad;III kv. 2020;4;K/M;E;1K;1;37.3;18;10.2;18;P/CHist;S;B;3275500;87815;3421500;VITA;17.06.2019,,,
Pushkinskii;EkspoGrad;III kv. 2020;4;K/M;E;1K;3;37.3;18;10.2;18;P/CHist;S;B;3312000;88794;3458000;VITA;17.06.2019,,,
Pushkinskii;EkspoGrad;III kv. 2020;4;K/M;E;1K;4;37.3;18;10.2;18;P/CHist;S;B;3312000;88794;3458000;VITA;17.06.2019,,,
Pushkinskii;EkspoGrad;III kv. 2020;4;K/M;ZH;1K;1;47.2;16.2;13.9;16.2;P/CHist;S;B;3947400;83631;4130200;VITA;17.06.2019,,,
Pushkinskii;EkspoGrad;III kv. 2020;4;K/M;ZH;1K;3;47.2;16.2;13.9;16.2;P/CHist;S;B;3993100;84600;4175900;VITA;17.06.2019,,,
Pushkinskii;EkspoGrad;III kv. 2020;4;K/M;ZH;1K;4;47.2;16.2;13.9;16.2;P/CHist;S;B;3993100;84600;4175900;VITA;17.06.2019,,,
Pushkinskii;EkspoGrad;III kv. 2020;4;K/M;I;1K;2;31.7;15.6;10.1;15.6;P/CHist;S;B;2942800;92833;3066400;VITA;17.06.2019,,,
Pushkinskii;EkspoGrad;III kv. 2020;4;K/M;I;1K;4;31.7;15.6;10.1;15.6;P/CHist;S;B;2942800;92833;3066400;VITA;17.06.2019,,,
Pushkinskii;EkspoGrad;III kv. 2020;4;K/M;K;1K;1;35.5;15.3;10.7;15.3;P/CHist;S;B;3118900;87856;3257700;VITA;17.06.2019,,,
Pushkinskii;EkspoGrad;III kv. 2020;4;K/M;K;1K;2;35.5;15.3;10.7;15.3;P/CHist;S;B;3153600;88834;3292400;VITA;17.06.2019,,,
Pushkinskii;EkspoGrad;III kv. 2020;4;K/M;K;1K;3;35.5;15.3;10.7;15.3;P/CHist;S;B;3153600;88834;3292400;VITA;17.06.2019,,,
Pushkinskii;EkspoGrad;III kv. 2020;4;K/M;K;1K;4;35.5;15.3;10.7;15.3;P/CHist;S;B;3153600;88834;3292400;VITA;17.06.2019,,,
Pushkinskii;EkspoGrad;III kv. 2020;4;K/M;K;1K;1;44.6;15.7;14.7;15.7;P/CHist;S;B;3910600;87682;4085800;VITA;17.06.2019,,,
Pushkinskii;EkspoGrad;III kv. 2020;4;K/M;K;1K;2;44.6;15.7;14.7;15.7;P/CHist;S;B;3954400;88664;4129600;VITA;17.06.2019,,,
Pushkinskii;EkspoGrad;III kv. 2020;4;K/M;K;1K;3;44.6;15.7;14.7;15.7;P/CHist;S;B;3954400;88664;4129600;VITA;17.06.2019,,,
Pushkinskii;EkspoGrad;III kv. 2020;4;K/M;K;1K;4;44.6;15.7;14.7;15.7;P/CHist;S;B;3954400;88664;4129600;VITA;17.06.2019,,,
Pushkinskii;EkspoGrad;III kv. 2020;4;K/M;L;1K;2;31.7;15.6;10.1;15.6;P/CHist;S;B;2942800;92833;3066400;VITA;17.06.2019,,,
